Address,City,Council District,County,Date evaluated,Demo Needed,Formatted Address,Inventory Type,Location 1,Market Value,Market Value Year,Neighborhood,Number of Bedrooms,Number of Full Baths,Parcel Number,Postal Code,Potential Use,Property Class,Property Condition,Property Status,School District,Sold Date,Square Footage,State,Structure Square Footage,Zoned As,blockgroup_id,lat,lng,nbh_id,nbh_name,police_division,police_division_id
4538 E 61ST ST,KANSAS CITY,5th,Jackson,03/07/2014,N,"4538 E 61st St, Kansas City, MO 64130, USA",Land Bank,"4538 E 61ST ST
KANSAS CITY, MO 64130
(39.01459, -94.533041)",19613.0,2012.0,Swope Parkway-Elmwood,2.0,1.0,JA46220124400000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,05/02/2017,4300.614826,MO,,R-6,290950078021,39.014799,-94.5330132,116,Swope Parkway-Elmwood,Metro,2
2427 Kensington Ave,KANSAS CITY,3rd,JACKSON,,N,"2427 Kensington Ave, Kansas City, MO 64127, USA",Land Bank,"2427 Kensington Ave
KANSAS CITY, MO 64127.0
(39.081157, -94.531776)",3050.0,2019.0,East Community Team South,,,JA28530120800000000,64127,,RESIDENTIAL VACANT,Awaiting evaluation,Acquired,KANSAS CITY MISSOURI 110,,6132.67,MO,,R-2.5,290950034004,39.0811769,-94.531464,30,East Community Team South,East,3
717 BELMONT AVE,Kansas City,4th,Jackson,12/03/2015,N,"717 Belmont Ave, Kansas City, MO 64125, USA",Land Bank,"717 BELMONT AVE
Kansas City, MO 64127
(39.102948, -94.50947)",17327.0,2015.0,Sheffield,2.0,1.0,JA28120131900000000,64125,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,01/05/2017,8971.83316,MO,732.0,R-2.5,290950020001,39.1030163,-94.5092557,21,Sheffield,East,3
2434 Mersington Ave,Kansas City,3rd,Jackson,10/22/2014,N,"2434 Mersington Ave, Kansas City, MO 64127, USA",Land Bank,"2434 Mersington Ave
Kansas City, MO 64127
(39.081032, -94.537132)",18058.0,2012.0,East Community Team South,3.0,1.0,JA28440123000000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,06/14/2018,11113.936944,MO,928.0,R-2.5,290950165001,39.0810182,-94.53736310000001,30,East Community Team South,East,3
4017 Prospect Ave,Kansas City,3rd,Jackson,03/13/2015,N,"4017 Prospect Ave, Kansas City, MO 64130, USA",Land Bank,"4017 Prospect Ave
Kansas City, MO 64130
(39.052847, -94.553729)",21275.0,2012.0,Oak Park Southwest,5.0,2.0,JA31330090900000000,64130,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,Kansas City Missouri 110,06/20/2018,4494.653611,MO,1669.0,R-2.5,290950061001,39.0528158,-94.55339649999999,59,Oak Park Southwest,East,3
5534  OLIVE ST,Kansas City,5th,Jackson,12/18/2014,N,"5534 Olive St, Kansas City, MO 64130, USA",Land Bank,"5534  OLIVE ST
Kansas City, MO 64130
(39.025251, -94.55759)",31196.0,2014.0,Blue Hills,,1.0,JA30740032300000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,10/06/2015,4691.408472,MO,,R-6,290950080002,39.0252947,-94.557869,119,Blue Hills,Metro,2
1722 E 8th St,KANSAS CITY,3rd,JACKSON,,N,"1722 E 8th St, Kansas City, MO 64106, USA",Land Bank,"1722 E 8th St
KANSAS CITY, MO 64106.0
(39.103924, -94.560291)",76673.0,2016.0,Parkview,,,JA29120150700000000,64106,Commercial Use,Commercial Improved,Awaiting evaluation,Disposed,KANSAS CITY MISSOURI 110,12/28/2017,7165.9,MO,,B4-2,290950154001,39.1038956,-94.5606037,23,Parkview,Central,1
3239 LOCKRIDGE ST,Kansas City,3rd,Jackson,,N,"3239 Lockridge Ave, Kansas City, MO 64128, USA",Land Bank,"3239 LOCKRIDGE ST
Kansas City, MO 64128
(39.075675, -94.544137)",33228.0,2015.0,Santa Fe,,,JA28920060600000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,12/03/2015,5956.367188,MO,,R-5,290950038001,39.0753901,-94.5442513,57,Santa Fe,East,3
3827 E 53rd Ter,Kansas City,5th,Jackson,05/02/2014,N,"3827 E 53rd Terrace, Kansas City, MO 64130, USA",Land Bank,"3827 E 53rd Ter
Kansas City, MO 64130
(39.028246, -94.53976)",25024.0,2012.0,Swope Parkway-Elmwood,2.0,1.0,JA31910200600000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,04/24/2018,5549.647083,MO,902.0,R-2.5,290950078022,39.0280715,-94.53977990000001,116,Swope Parkway-Elmwood,Metro,2
5106 AGNES AVE,Kansas City,5th,Jackson,,N,"5106 Agnes Ave, Kansas City, MO 64130, USA",KCMHA,"5106 AGNES AVE
Kansas City, MO 64130.0
(39.033286, -94.550137)",18043.0,,North Town Fork Creek,2.0,1.0,31-920-05-29-00-0-00-000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,01/09/2015,5185.195313,MO,704.0,R-2.5,290950077002,39.0332662,-94.5504151,118,North Town Fork Creek,Metro,2
426 W 88TH ST,Kansas City,6th,Jackson,,N,"426 W 88 St, Kansas City, MO 64114, USA",KCMHA,"426 W 88TH ST
Kansas City, MO 64114.0
(38.9688, -94.596651)",77471.36,,Western Hills,,,48-340-05-34-00-0-00-000,64114,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,CENTER 120,05/02/2014,7784.713819,MO,,R-7.5,290950099001,38.9690092,-94.59660559999999,138,Western Hills,Metro,2
3929 E 58th St,Kansas City,5th,Jackson,,N,"3929 E 58th St, Kansas City, MO 64130, USA",Land Bank,"3929 E 58th St
Kansas City, MO 64130
(39.020542, -94.539667)",14355.0,2019.0,Swope Parkway-Elmwood,,1.0,JA31940170200000000,64130,Affordable Housing,Residential Improved,Structure - severely distressed,Acquired,Kansas City Missouri 110,,6256.215972,MO,,R-6,290950079001,39.0203507,-94.53973959999999,116,Swope Parkway-Elmwood,Metro,2
5615 Prospect Ave,Kansas City,5th,Jackson,01/20/2014,N,"5615 Prospect Ave, Kansas City, MO 64130, USA",Land Bank,"5615 Prospect Ave
Kansas City, MO 64130
(39.024103, -94.555323)",27820.0,2019.0,North Town Fork Creek,3.0,1.0,JA31930100400000000,64130,,Residential Improved,Structure - fair condition,Reserved,Kansas City Missouri 110,,4738.009549,MO,,B3-2,290950079003,39.0240635,-94.55503809999999,118,North Town Fork Creek,Metro,2
2929 PARK AVE,KANSAS CITY,3rd,JACKSON,,Y,"2929 Park Ave, Kansas City, MO 64109, USA",Land Bank,"2929 PARK AVE
KANSAS CITY, MO 64109
(39.0726, -94.556168)",5000.0,2015.0,Key Coalition,,2.0,JA29710131200000000,64109,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,07/18/2017,4327.323125,MO,,R-1.5,290950166002,39.0725811,-94.5558946,56,Key Coalition,Central,1
4921 Montgall Ave.,KANSAS CITY,3rd,JACKSON,,N,"4921 Montgall Ave, Kansas City, MO 64130, USA",Land Bank,"4921 Montgall Ave.
KANSAS CITY, MO 64130.0
(39.036449, -94.553365)",7000.0,2019.0,North Town Fork Creek,,,JA31430123700000000,64130,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,6998.08,MO,,R-2.5,290950077001,39.0364689,-94.55309799999999,118,North Town Fork Creek,Metro,2
3020 Walrond Ave,Kansas City,3rd,Jackson,01/01/2014,N,"3020 Walrond Ave, Kansas City, MO 64128, USA",Land Bank,"3020 Walrond Ave
Kansas City, MO 64128
(39.070609, -94.546023)",18701.0,2012.0,Santa Fe,2.0,1.0,JA28920212500000000,64128,Affordable Housing,Residential Improved,Structure - good condition,Disposed,Kansas City Missouri 110,03/26/2018,3449.9105560000003,MO,864.0,R-2.5,290950038002,39.0706428,-94.5462252,57,Santa Fe,East,3
3114 CHELSEA AVE,Kansas City,3rd,Jackson,,N,"3114 Chelsea Ave, Kansas City, MO 64128, USA",Land Bank,"3114 CHELSEA AVE
Kansas City, MO 64130
(39.068424, -94.527824)",19917.0,2015.0,Knoches Park,,1.0,JA28830042200000000,64128,,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,11/07/2018,4355.169931,MO,,R-2.5,290950058013,39.068466,-94.52801920000002,64,Knoches Park,East,3
437 JACKSON AVE,KANSAS CITY,4th,Jackson,02/05/2015,N,"437 Jackson Ave, Kansas City, MO 64124, USA",Land Bank,"437 JACKSON AVE
KANSAS CITY, MO 64124
(39.107949, -94.532933)",35787.0,2012.0,South Indian Mound,4.0,2.0,JA13830241100000000,64124,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,05/23/2016,6308.518056,MO,2088.0,R-2.5,290950008002,39.1079968,-94.53265069999999,20,South Indian Mound,East,3
4506 E 56TH ST,Kansas City,5th,Jackson,01/08/2015,N,"4506 E 56th St, Kansas City, MO 64130, USA",Land Bank,"4506 E 56TH ST
Kansas City, MO 64130
(39.023958, -94.532935)",14471.0,2014.0,Swope Parkway-Elmwood,3.0,1.0,JA31830031100000000,64130,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,08/23/2019,4164.64816,MO,748.0,R-2.5,290950078022,39.0241104,-94.5329326,116,Swope Parkway-Elmwood,Metro,2
4619 CHELSEA AVE,Kansas City,3rd,Jackson,12/03/2015,N,"4619 Chelsea Ave, Kansas City, MO 64130, USA",Land Bank,"4619 CHELSEA AVE
Kansas City, MO 64130
(39.041063, -94.527942)",26354.0,2015.0,Vineyard,2.0,1.0,JA31520222100000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,05/18/2017,5672.998264,MO,816.0,R-2.5,290950171004,39.041055,-94.5277373,49,Vineyard,East,3
5106 WABASH AVE,KANSAS CITY,5th,JACKSON,,N,"5106 Wabash Ave, Kansas City, MO 64130, USA",Land Bank,"5106 WABASH AVE
KANSAS CITY, MO 64130
(39.033512, -94.555912)",23215.0,2015.0,Blue Hills,,,JA30710023500000000,64130,,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,06/14/2016,12642.558646,MO,,R-6,290950076002,39.0334782,-94.5561867,119,Blue Hills,Metro,2
4404 VIRGINIA AVE,Kansas City,3rd,Jackson,,N,"4404 Virginia Ave, Kansas City, MO 64110, USA",KCMHA,"4404 VIRGINIA AVE
Kansas City, MO 64110
(39.046772, -94.569089)",21357.0,,Manheim Park,,1.0,30-620-11-37-00-0-00-000,64110,Public Purpose,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,06/27/2018,3642.920972,MO,920.0,R-1.5,290950063001,39.0468032,-94.5692634,69,Manheim Park,Central,1
8116 HICKMAN MILLS DR,KANSAS CITY,5th,JACKSON,,N,"8116 Hickman Mills Dr, Kansas City, MO 64132, USA",Land Bank,"8116 HICKMAN MILLS DR
KANSAS CITY, MO 64132
(38.978662, -94.55747)",55748.0,2015.0,Marlborough East,,,JA46930310100000000,64132,Commercial Use,Commercial Improved,Awaiting evaluation,Disposed,CENTER 120,03/01/2017,17374.325833000003,MO,,M1-5,290950096001,38.9785768,-94.5576588,130,Marlborough East,Metro,2
4900 SOUTH BENTON AVE,KANSAS CITY,3rd,Jackson,01/20/2014,N,"4900 S Benton Ave, Kansas City, MO 64130, USA",Land Bank,"4900 SOUTH BENTON AVE
KANSAS CITY, MO 64130
(39.037105, -94.551047)",22692.0,2012.0,North Town Fork Creek,2.0,1.0,JA31430130100000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,09/27/2016,3988.8925689999996,MO,916.0,R-2.5,290950077001,39.0371297,-94.55138199999999,118,North Town Fork Creek,Metro,2
2314 Terrace St,Kansas City,4th,Jackson,02/06/2015,N,"2314 Terrace Ave, Kansas City, MO 64108, USA",Land Bank,"2314 Terrace St
Kansas City, MO 64108
(39.085441, -94.60069)",19200.0,2012.0,Westside South,1.0,,JA29430031800000000,64108,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,Kansas City Missouri 110,11/30/2015,3253.221875,MO,936.0,R-6,290950153001,39.0854729,-94.601001,9,Westside South,Central,1
4228 E 54th St,Kansas City,5th,Jackson,05/02/2016,N,"4228 E 54 St, Kansas City, MO 64130, USA",Land Bank,"4228 E 54th St
Kansas City, MO 64130
(39.027582, -94.535034)",24994.0,2015.0,Swope Parkway-Elmwood,2.0,1.0,JA31820141200000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,,06/07/2016,8236.0,MO,1508.0,R-6,290950078022,39.0277261,-94.5350673,116,Swope Parkway-Elmwood,Metro,2
3931  INDIANA AVE,Kansas City,3rd,Jackson,10/29/2014,N,"3931 Indiana Ave, Kansas City, MO 64130, USA",Land Bank,"3931  INDIANA AVE
Kansas City, MO 64130
(39.053948, -94.544433)",20424.0,2014.0,Oak Park Southeast,2.0,1.0,JA31340080500000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,08/22/2017,7195.288159999999,MO,862.0,R-2.5,290950060002,39.053903,-94.5442513,60,Oak Park Southeast,East,3
2914 E 49TH ST,Kansas City,3rd,Jackson,12/08/2015,N,"2914 E 49th St, Kansas City, MO 64130, USA",Land Bank,"2914 E 49TH ST
Kansas City, MO 64130
(39.037223, -94.550443)",18151.0,2015.0,North Town Fork Creek,2.0,1.0,JA31430070600000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,05/02/2017,3556.945313,MO,758.0,R-1.5,290950077001,39.0373728,-94.5504552,118,North Town Fork Creek,Metro,2
7410 CHESTNUT AVE,Kansas City,5th,Jackson,12/04/2015,N,"7410 Chestnut Ave, Kansas City, MO 64132, USA",Land Bank,"7410 CHESTNUT AVE
Kansas City, MO 64129
(38.99202, -94.554902)",19584.0,2015.0,Noble And Gregory Ridge,2.0,1.0,JA46430262300000000,64132,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,12/09/2016,5643.738403,MO,936.0,R-5,290950089002,38.9920658,-94.5551291,126,Noble And Gregory Ridge,Metro,2
3417 Highland Ave,Kansas City,3rd,Jackson,12/10/2014,N,"3417 Highland Ave, Kansas City, MO 64109, USA",Land Bank,"3417 Highland Ave
Kansas City, MO 64109
(39.064001, -94.563507)",18429.0,2012.0,Linwood Homeowners-Ivanhoe,2.0,1.0,JA29730152600000000,64109,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,07/29/2015,4373.142188000001,MO,995.0,R-2.5,290950052001,39.0640094,-94.5632284,52,Linwood Homeowners-Ivanhoe,Central,1
7224 College Ave,KANSAS CITY,5th,JACKSON,,N,"7224 College Ave, Kansas City, MO 64132, USA",Land Bank,"7224 College Ave
KANSAS CITY, MO 64132.0
(38.994881, -94.548901)",7700.0,2019.0,Noble And Gregory Ridge,,,JA46430152700000000,64132,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,5289.22,MO,,R-5,290950089002,38.9949269,-94.54923,126,Noble And Gregory Ridge,Metro,2
5823  PEERY AVE,Kansas City,4th,Jackson,12/30/2014,N,"5823 Peery Ave, Kansas City, MO 64126, USA",Land Bank,"5823  PEERY AVE
Kansas City, MO 64126
(39.098517, -94.513106)",25167.0,2017.0,Sheffield,,1.0,JA28120401000000000,64126,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,03/21/2018,4896.933333,MO,,R-2.5,290950020002,39.0982601,-94.5131005,21,Sheffield,East,3
4413 Monroe Ave,Kansas City,3rd,Jackson,06/02/2014,N,"4413 Monroe Ave, Kansas City, MO 64130, USA",Land Bank,"4413 Monroe Ave
Kansas City, MO 64130
(39.045268, -94.541421)",23997.0,2012.0,Oak Park Southeast,2.0,1.0,JA31410120700000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,10/07/2019,5270.704653,MO,702.0,R-2.5,290950060002,39.0452464,-94.5411898,60,Oak Park Southeast,East,3
2458 CYPRESS AVE,KANSAS CITY,3rd,Jackson,,N,"2458 Cypress Ave, Kansas City, MO 64127, USA",Land Bank,"2458 CYPRESS AVE
KANSAS CITY, MO 64127
(39.080137, -94.530777)",13003.0,2019.0,East Community Team South,1.0,1.0,JA28530122100000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Acquired,KANSAS CITY MISSOURI 110,,3144.704444,MO,697.0,R-2.5,290950034004,39.0801282,-94.5309994,30,East Community Team South,East,3
1837 E 52ND ST,Kansas City,5th,Jackson,,N,"1837 E 52nd St, Kansas City, MO 64130, USA",KCMHA,"1837 E 52ND ST
Kansas City, MO 64130.0
(39.032258, -94.56248)",24955.0,,Blue Hills,,,30-710-10-02-00-0-00-000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,01/07/2015,4994.201215,MO,,R-6,290950076003,39.0320785,-94.5624392,119,Blue Hills,Metro,2
3807 E 68th St,KANSAS CITY,5th,JACKSON,,N,"3807 E 68th St, Kansas City, MO 64132, USA",Land Bank,"3807 E 68th St
KANSAS CITY, MO 64132.0
(39.002816, -94.542079)",16270.0,2019.0,Foxtown East,,2.0,JA46410140800000000,64132,,Residential Improved,Structure - severely distressed,Acquired,KANSAS CITY MISSOURI 110,,4884.41,MO,,R-2.5,290950088004,39.0025753,-94.5421236,125,Foxtown East,Metro,2
2750 Indiana Ave,Kansas City,3rd,Jackson,01/01/2014,N,"2750 Indiana Ave, Kansas City, MO 64128, USA",Land Bank,"2750 Indiana Ave
Kansas City, MO 64128
(39.075009, -94.543362)",24249.0,2012.0,Santa Fe,3.0,1.0,JA28920063600000000,64128,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,Kansas City Missouri 110,04/03/2018,5028.260417,MO,1426.0,R-5,290950038001,39.0750074,-94.54364699999999,57,Santa Fe,East,3
2537 WABASH AVE,KANSAS CITY,3rd,Jackson,01/22/2014,Y,"2537 Wabash Ave, Kansas City, MO 64127, USA",Land Bank,"2537 WABASH AVE
KANSAS CITY, MO 64127
(39.079403, -94.553545)",3488.0,2012.0,Wendell Phillips,,1.0,JA29640271100000000,64127,"Assemblage, Side Yard, Urban Agriculture",Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,06/09/2015,3152.2022920000004,MO,,R-1.5,290950166001,39.079395,-94.5532209,27,Wendell Phillips,East,3
7914 South Benton Ave,Kansas City,5th,Jackson,,N,"7914 S Benton Ave, Kansas City, MO 64132, USA",Land Bank,"7914 South Benton Ave
Kansas City, MO 64132
(38.982629, -94.554174)",10950.0,2019.0,Marlborough East,,,JA46930061100000000,64132,,Residential Vacant,Awaiting evaluation,Acquired,Center 120,,5820.82868056,MO,,R-6,290950096001,38.98260399999999,-94.554519,130,Marlborough East,Metro,2
4946 Michigan Ave,KANSAS CITY,3rd,JACKSON,,N,"4946 Michigan Ave, Kansas City, MO 64130, USA",Land Bank,"4946 Michigan Ave
KANSAS CITY, MO 64130.0
(39.036002, -94.562771)",7900.0,2019.0,Blue Hills,,,JA30640261600000000,64130,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,4675.93,MO,,R-6,290950076001,39.036029,-94.563115,119,Blue Hills,Metro,2
3738 BALES AVE,Kansas City,3rd,Jackson,,N,"3738 Bales Ave, Kansas City, MO 64128, USA",Land Bank,"3738 BALES AVE
Kansas City, MO 64130
(39.057008, -94.543122)",28679.0,2019.0,Palestine West And Oak Park Northeast,,1.0,JA31310232000000000,64128,,Residential Improved,Structure - fair condition,Acquired,KANSAS CITY MISSOURI 110,,4685.962917,MO,,R-2.5,290950057003,39.0570234,-94.54340529999999,61,Palestine West And Oak Park Northeast,East,3
3515 South Benton Ave,Kansas City,3rd,Jackson,,Y,"3515 S Benton Ave, Kansas City, MO 64128, USA",Land Bank,"3515 South Benton Ave
Kansas City, MO 64128
(39.061999, -94.549773)",31002.0,2012.0,Oak Park Northwest,3.0,1.0,JA31320051100000000,64128,"Assemblage, Side Yard, Urban Agriculture",Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,04/10/2017,5293.175972,MO,1484.0,R-2.5,290950056022,39.0619831,-94.54956899999999,58,Oak Park Northwest,East,3
2404 E 42ND ST,KANSAS CITY,3rd,Jackson,12/27/2013,N,"2404 E 42nd St, Kansas City, MO 64130, USA",Land Bank,"2404 E 42ND ST
KANSAS CITY, MO 64130
(39.050113, -94.5558)",16321.0,2012.0,Ivanhoe Southeast,3.0,1.0,JA30140181800000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,09/29/2017,4083.911528,MO,892.0,R-2.5,290950169003,39.0503278,-94.5557335,54,Ivanhoe Southeast,Central,1
3014 ASKEW AVE,Kansas City,3rd,Jackson,,N,"3014 Askew Ave, Kansas City, MO 64128, USA",Land Bank,"3014 ASKEW AVE
Kansas City, MO 64109
(39.070695, -94.541304)",11400.0,2015.0,Ingleside,,1.0,JA28910322800000000,64128,,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,06/14/2018,4648.937222,MO,,R-2.5,290950165002,39.0707417,-94.5415926,63,Ingleside,East,3
3309 COLLEGE AVE,Kansas City,3rd,Jackson,12/04/2015,N,"3309 College Ave, Kansas City, MO 64128, USA",Land Bank,"3309 COLLEGE AVE
Kansas City, MO 64128
(39.065637, -94.544979)",19373.0,2015.0,Oak Park Northwest,3.0,1.0,JA28930240600000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,09/26/2017,4063.977014,MO,1244.0,R-2.5,290950056012,39.065614,-94.5447246,58,Oak Park Northwest,East,3
2817 WABASH AVE,KANSAS CITY,3rd,Jackson,05/22/2014,N,"2817 Wabash Ave, Kansas City, MO 64128, USA",Land Bank,"2817 WABASH AVE
KANSAS CITY, MO 64128
(39.074722, -94.55376)",28760.0,2012.0,Key Coalition,3.0,1.0,JA29710100800000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,11/04/2015,4467.868854,MO,1850.0,R-1.5,290950166002,39.0747841,-94.5535577,56,Key Coalition,East,3
3205 COLLEGE AVE,KANSAS CITY,3rd,JACKSON,,N,"3205 College Ave, Kansas City, MO 64128, USA",KCMHA,"3205 COLLEGE AVE
KANSAS CITY, MO 64128
(39.067453, -94.544887)",24406.0,2015.0,Oak Park Northwest,,,JA28930090400000000,64128,Public Purpose,Residential Improved,Structure - fair condition,Reserved,KANSAS CITY MISSOURI 110,08/18/2016,4991.9050689999995,MO,,R-0.5,290950056012,39.0674141,-94.5446541,58,Oak Park Northwest,East,3
4204 PASEO BLVD,Kansas City,3rd,Jackson,,N,"4204 The Paseo, Kansas City, MO 64110, USA",KCMHA,"4204 PASEO BLVD
Kansas City, MO 64110
(39.050359, -94.567787)",14280.0,,Manheim Park,,,30-130-28-29-00-0-00-000,64110,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,02/15/2017,4273.195903,MO,,R-1.5,290950169001,39.050373,-94.56810469999999,69,Manheim Park,Central,1
5512 Cypress Ave,Kansas City,5th,Jackson,04/07/2015,N,"5512 Cypress Ave, Kansas City, MO 64130, USA",Land Bank,"5512 Cypress Ave
Kansas City, MO 64130
(39.02514, -94.533254)",28932.0,2019.0,Swope Parkway-Elmwood,3.0,2.0,JA31830045700000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Acquired,Kansas City Missouri 110,,13912.675486000002,MO,1328.0,R-2.5,290950078022,39.0252265,-94.5334965,116,Swope Parkway-Elmwood,Metro,2
